Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags,Year,Month,MonthName,Quarter,Weekday,Is_Outlier
TXN102392,2025-09-16,Income,Investment,General,40496.32,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Investment transaction #2392,None,2025,9,Sep,Q3,Tuesday,False
TXN102094,2024-02-24,Expense,Shopping,Electronics,5772.68,Net Banking,Cash Wallet,Yes,Discretionary,Employer,5000.0,Shopping transaction #2094,review,2024,2,Feb,Q1,Saturday,False
TXN101454,2024-09-15,Expense,Food,Snacks,5921.12,Debit Card,Credit Card A/C,Yes,Discretionary,Landlord,0.0,food transaction #1454,None,2024,9,Sep,Q3,Sunday,False
TXN101664,2024-02-24,Expense,Rent,Housing,3725.88,Cash,Credit Card A/C,Yes,Essential,Freelance Client,15000.0,Rent transaction #1664,None,2024,2,Feb,Q1,Saturday,False
TXN101330,2025-09-11,Expense,Uncategorized,General,3781.16,UPI,Cash Wallet,No,Discretionary,Landlord,0.0,Misc transaction #1330,None,2025,9,Sep,Q3,Thursday,False
TXN101852,2024-05-07,Expense,Shopping,Clothing,595.75,Credit Card,Salary Account,Yes,Discretionary,Local Store,5000.0,Shopping transaction #1852,reimbursable,2024,5,May,Q2,Tuesday,False
TXN100646,2024-02-12,Expense,Utilities,Electricity,7446.1,Cash,Salary Account,Yes,Essential,Uber,3000.0,Utilities transaction #646,None,2024,2,Feb,Q1,Monday,False
TXN100004,2025-04-15,Expense,Shopping,Clothing,6643.77,Net Banking,Credit Card A/C,Yes,Discretionary,Unknown Merchant,5000.0,Shopping transaction #4,None,2025,4,Apr,Q2,Tuesday,False
TXN102289,2025-05-12,Income,Investment,General,61004.16,Bank Transfer,Salary Account,No,N/A,Zomato,0.0,Investment transaction #2289,review,2025,5,May,Q2,Monday,False
TXN101903,2024-08-07,Expense,Utilities,Electricity,5873.92,Unknown,Primary Savings,No,Essential,Netflix,3000.0,Utilities transaction #1903,one-time,2024,8,Aug,Q3,Wednesday,False
TXN101196,2025-12-12,Expense,Transport,Fuel,6501.63,Credit Card,Primary Savings,No,Discretionary,BESCOM,4000.0,Transport transaction #1196,one-time,2025,12,Dec,Q4,Friday,False
TXN101884,2025-05-17,Income,Investment,General,82178.62,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Investment transaction #1884,reimbursable,2025,5,May,Q2,Saturday,False
TXN100891,2025-06-19,Expense,Entertainment,Streaming,2745.21,Debit Card,Cash Wallet,Yes,Discretionary,Unknown Merchant,2500.0,Entertainment transaction #891,None,2025,6,Jun,Q2,Thursday,False
TXN100037,2025-03-22,Expense,Education,Courses,4633.87,Debit Card,Primary Savings,No,Discretionary,Amazon,4000.0,Education transaction #37,review,2025,3,Mar,Q1,Saturday,False
TXN101537,2024-11-27,Expense,Food,Snacks,5082.39,Net Banking,Salary Account,Yes,Discretionary,Netflix,8000.0,Food transaction #1537,reimbursable,2024,11,Nov,Q4,Wednesday,False
TXN102162,2025-04-24,Expense,Rent,Housing,7096.51,Debit Card,Credit Card A/C,Yes,Essential,Employer,15000.0,Rent transaction #2162,reimbursable,2025,4,Apr,Q2,Thursday,False
TXN101873,2024-05-23,Expense,Food,Groceries,4101.77,Net Banking,Cash Wallet,Yes,Discretionary,BESCOM,0.0,food transaction #1873,None,2024,5,May,Q2,Thursday,False
TXN101355,2024-03-09,Expense,Rent,Housing,4254.7,Cash,Cash Wallet,Yes,Essential,Landlord,15000.0,Rent transaction #1355,reimbursable,2024,3,Mar,Q1,Saturday,False
TXN102476,2024-07-31,Income,Gift,General,24073.22,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Gift transaction #2476,None,2024,7,Jul,Q3,Wednesday,False
TXN102321,2025-06-05,Expense,Rent,Housing,1179.11,Cash,Cash Wallet,Yes,Essential,Uber,15000.0,Rent transaction #2321,None,2025,6,Jun,Q2,Thursday,False
TXN100929,2025-04-21,Expense,Entertainment,Movies,3115.45,Net Banking,Salary Account,Yes,Discretionary,Zomato,2500.0,Entertainment transaction #929,review,2025,4,Apr,Q2,Monday,False
TXN100825,2024-09-18,Expense,Insurance,Life,711.87,Debit Card,Cash Wallet,Yes,Essential,Unknown Merchant,2000.0,Insurance transaction #825,review,2024,9,Sep,Q3,Wednesday,False
TXN101157,2025-01-01,Expense,Entertainment,Streaming,7881.96,Net Banking,Credit Card A/C,No,Discretionary,Netflix,2500.0,Entertainment transaction #1157,None,2025,1,Jan,Q1,Wednesday,False
TXN102152,2025-03-19,Expense,Groceries,Groceries,6950.65,Net Banking,Cash Wallet,Yes,Essential,Netflix,6000.0,Groceries transaction #2152,None,2025,3,Mar,Q1,Wednesday,False
TXN102497,2024-03-31,Expense,Food,Dining Out,2883.05,Credit Card,Primary Savings,Yes,Discretionary,Uber,0.0,food transaction #2497,None,2024,3,Mar,Q1,Sunday,False
TXN101142,2024-02-17,Expense,Shopping,Home Goods,5666.58,Credit Card,Credit Card A/C,No,Discretionary,Amazon,5000.0,Shopping transaction #1142,None,2024,2,Feb,Q1,Saturday,False
TXN101526,2024-07-17,Expense,Groceries,Groceries,7156.24,Net Banking,Primary Savings,Yes,Essential,Apollo Pharmacy,6000.0,Groceries transaction #1526,None,2024,7,Jul,Q3,Wednesday,False
TXN100615,2024-09-26,Expense,Shopping,Home Goods,6143.44,Debit Card,Credit Card A/C,Yes,Discretionary,Amazon,5000.0,Shopping transaction #615,None,2024,9,Sep,Q3,Thursday,False
TXN100069,2025-04-09,Income,Freelance,General,84673.77,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Freelance transaction #69,None,2025,4,Apr,Q2,Wednesday,False
TXN100586,2025-03-30,Expense,Shopping,Electronics,6455.1,Cash,Cash Wallet,Yes,Discretionary,Employer,5000.0,Shopping transaction #586,None,2025,3,Mar,Q1,Sunday,False
TXN100356,2024-04-14,Expense,Insurance,Vehicle,1833.24,Unknown,Cash Wallet,Yes,Essential,BESCOM,2000.0,Insurance transaction #356,review,2024,4,Apr,Q2,Sunday,False
TXN102049,2024-05-30,Expense,Subscriptions,Memberships,648.99,Unknown,Primary Savings,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #2049,None,2024,5,May,Q2,Thursday,False
TXN100585,2025-01-16,Income,Investment,General,44594.85,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Investment transaction #585,review,2025,1,Jan,Q1,Thursday,False
TXN101006,2025-03-30,Expense,Healthcare,Pharmacy,7728.79,Cash,Salary Account,No,Essential,Amazon,3000.0,Healthcare transaction #1006,reimbursable,2025,3,Mar,Q1,Sunday,False
TXN100601,2025-08-16,Expense,Rent,Housing,593.28,Net Banking,Primary Savings,Yes,Essential,Landlord,15000.0,Rent transaction #601,None,2025,8,Aug,Q3,Saturday,False
TXN102294,2025-05-23,Expense,Groceries,Groceries,2759.58,Credit Card,Salary Account,Yes,Essential,Zomato,6000.0,Groceries transaction #2294,None,2025,5,May,Q2,Friday,False
TXN102180,2025-04-02,Expense,Rent,Housing,2455.3,Unknown,Credit Card A/C,Yes,Essential,Uber,15000.0,Rent transaction #2180,one-time,2025,4,Apr,Q2,Wednesday,False
TXN101972,2024-07-30,Expense,Transport,Public Transit,7370.73,Cash,Cash Wallet,Yes,Discretionary,Uber,4000.0,Transport transaction #1972,reimbursable,2024,7,Jul,Q3,Tuesday,False
TXN102168,2024-02-29,Expense,Utilities,Water,4887.77,Unknown,Cash Wallet,Yes,Essential,Local Store,3000.0,Utilities transaction #2168,None,2024,2,Feb,Q1,Thursday,False
TXN100221,2025-08-31,Expense,Healthcare,Pharmacy,103.8,Cash,Credit Card A/C,No,Essential,Uber,3000.0,Healthcare transaction #221,review,2025,8,Aug,Q3,Sunday,False
TXN100614,2025-05-14,Expense,Groceries,Groceries,5498.72,Net Banking,Cash Wallet,No,Essential,Landlord,6000.0,Groceries transaction #614,one-time,2025,5,May,Q2,Wednesday,False
TXN100784,2025-01-17,Expense,Utilities,Internet,616.31,UPI,Primary Savings,No,Essential,Employer,3000.0,Utilities transaction #784,None,2025,1,Jan,Q1,Friday,False
TXN100556,2024-04-25,Expense,Insurance,Health,1320.09,UPI,Primary Savings,Yes,Essential,Freelance Client,2000.0,Insurance transaction #556,None,2024,4,Apr,Q2,Thursday,False
TXN101730,2024-01-26,Expense,Shopping,Electronics,6571.83,Credit Card,Cash Wallet,No,Discretionary,Apollo Pharmacy,5000.0,Shopping transaction #1730,review,2024,1,Jan,Q1,Friday,False
TXN100739,2024-10-28,Expense,Entertainment,Movies,6375.11,Credit Card,Cash Wallet,Yes,Discretionary,Unknown Merchant,2500.0,Entertainment transaction #739,review,2024,10,Oct,Q4,Monday,False
TXN102361,2024-01-05,Expense,Rent,Housing,5646.85,Credit Card,Cash Wallet,Yes,Essential,Landlord,15000.0,Rent transaction #2361,review,2024,1,Jan,Q1,Friday,False
TXN100501,2024-11-05,Expense,Entertainment,Movies,7311.16,Cash,Primary Savings,No,Discretionary,Landlord,2500.0,Entertainment transaction #501,one-time,2024,11,Nov,Q4,Tuesday,False
TXN100671,2025-09-18,Expense,Healthcare,Pharmacy,4250.06,Cash,Credit Card A/C,Yes,Essential,Netflix,3000.0,Healthcare transaction #671,one-time,2025,9,Sep,Q3,Thursday,False
TXN100598,2025-03-11,Expense,Uncategorized,General,199.51,Cash,Cash Wallet,Yes,Discretionary,BESCOM,0.0,Misc transaction #598,reimbursable,2025,3,Mar,Q1,Tuesday,False
TXN100265,2025-04-28,Expense,Rent,Housing,6867.01,Net Banking,Cash Wallet,Yes,Essential,BESCOM,15000.0,Rent transaction #265,review,2025,4,Apr,Q2,Monday,False
TXN101823,2025-09-28,Income,Gift,General,51121.63,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Gift transaction #1823,review,2025,9,Sep,Q3,Sunday,False
TXN100456,2024-09-28,Expense,Groceries,Groceries,6498.04,UPI,Cash Wallet,Yes,Essential,Unknown Merchant,6000.0,Groceries transaction #456,one-time,2024,9,Sep,Q3,Saturday,False
TXN101787,2025-10-19,Expense,Healthcare,Doctor Visit,3340.66,Net Banking,Salary Account,No,Essential,Amazon,3000.0,Healthcare transaction #1787,None,2025,10,Oct,Q4,Sunday,False
TXN101131,2025-05-03,Expense,Education,Courses,5089.55,Credit Card,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,4000.0,Education transaction #1131,reimbursable,2025,5,May,Q2,Saturday,False
TXN100101,2024-01-03,Expense,Rent,Housing,6398.18,UPI,Primary Savings,Yes,Essential,Swiggy,15000.0,Rent transaction #101,None,2024,1,Jan,Q1,Wednesday,False
TXN101068,2025-04-10,Expense,Healthcare,Insurance Premium,6017.16,UPI,Primary Savings,No,Essential,Amazon,3000.0,Healthcare transaction #1068,review,2025,4,Apr,Q2,Thursday,False
TXN101279,2024-04-20,Expense,Healthcare,Doctor Visit,4872.01,Debit Card,Salary Account,Yes,Essential,Uber,3000.0,Healthcare transaction #1279,None,2024,4,Apr,Q2,Saturday,False
TXN101124,2024-08-21,Income,Freelance,General,60826.13,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Freelance transaction #1124,review,2024,8,Aug,Q3,Wednesday,False
TXN100364,2025-09-20,Expense,Transport,Fuel,2601.45,UPI,Cash Wallet,No,Discretionary,Landlord,4000.0,Transport transaction #364,reimbursable,2025,9,Sep,Q3,Saturday,False
TXN101424,2025-09-20,Expense,Education,Courses,7820.74,UPI,Salary Account,Yes,Discretionary,Uber,4000.0,Education transaction #1424,one-time,2025,9,Sep,Q3,Saturday,False
TXN102233,2024-04-17,Expense,Food,Groceries,6198.19,UPI,Primary Savings,No,Discretionary,Unknown Merchant,0.0,food transaction #2233,review,2024,4,Apr,Q2,Wednesday,False
TXN101885,2025-07-27,Expense,Uncategorized,General,3100.79,Debit Card,Primary Savings,Yes,Discretionary,Netflix,0.0,Misc transaction #1885,reimbursable,2025,7,Jul,Q3,Sunday,False
TXN100095,2025-07-28,Expense,Groceries,Groceries,5101.46,Cash,Credit Card A/C,No,Essential,Zomato,6000.0,Groceries transaction #95,None,2025,7,Jul,Q3,Monday,False
TXN101867,2025-07-27,Expense,Shopping,Home Goods,6593.75,Debit Card,Primary Savings,No,Discretionary,Unknown Merchant,5000.0,Shopping transaction #1867,review,2025,7,Jul,Q3,Sunday,False
TXN100645,2025-04-27,Expense,Groceries,Groceries,85317.94,Cash,Credit Card A/C,No,Essential,Freelance Client,6000.0,Groceries transaction #645,reimbursable,2025,4,Apr,Q2,Sunday,True
TXN101322,2025-11-12,Expense,Education,Courses,6501.12,Debit Card,Salary Account,No,Discretionary,BESCOM,4000.0,Education transaction #1322,one-time,2025,11,Nov,Q4,Wednesday,False
TXN101011,2025-03-01,Income,Bonus,General,81309.72,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Bonus transaction #1011,None,2025,3,Mar,Q1,Saturday,False
TXN101811,2024-03-17,Expense,Food,Dining Out,411.5,Credit Card,Credit Card A/C,Yes,Discretionary,Zomato,8000.0,Food transaction #1811,reimbursable,2024,3,Mar,Q1,Sunday,False
TXN101508,2024-08-29,Expense,Education,Courses,172.92,UPI,Cash Wallet,Yes,Discretionary,Zomato,4000.0,Education transaction #1508,None,2024,8,Aug,Q3,Thursday,False
TXN101476,2025-09-28,Expense,Education,Books,7706.88,UPI,Salary Account,No,Discretionary,Landlord,4000.0,Education transaction #1476,one-time,2025,9,Sep,Q3,Sunday,False
TXN100765,2025-11-24,Expense,Healthcare,Doctor Visit,5729.58,Unknown,Salary Account,No,Essential,Unknown Merchant,3000.0,Healthcare transaction #765,reimbursable,2025,11,Nov,Q4,Monday,False
TXN100236,2025-06-07,Expense,Groceries,Groceries,3413.16,Cash,Salary Account,Yes,Essential,Apollo Pharmacy,6000.0,Groceries transaction #236,one-time,2025,6,Jun,Q2,Saturday,False
TXN101310,2024-12-25,Income,Bonus,General,80282.24,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Bonus transaction #1310,one-time,2024,12,Dec,Q4,Wednesday,False
TXN102317,2025-09-12,Expense,Education,Tuition,3895.68,UPI,Cash Wallet,Yes,Discretionary,Zomato,4000.0,Education transaction #2317,one-time,2025,9,Sep,Q3,Friday,False
TXN100940,2025-05-14,Income,Freelance,General,76979.68,Bank Transfer,Salary Account,No,N/A,Landlord,0.0,Freelance transaction #940,None,2025,5,May,Q2,Wednesday,False
TXN102310,2025-03-21,Expense,Groceries,Groceries,7883.7,Cash,Credit Card A/C,Yes,Essential,Zomato,6000.0,Groceries transaction #2310,reimbursable,2025,3,Mar,Q1,Friday,False
TXN102184,2024-12-05,Expense,Subscriptions,Memberships,1351.24,Credit Card,Salary Account,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #2184,review,2024,12,Dec,Q4,Thursday,False
TXN102130,2024-12-09,Expense,Rent,Housing,2336.93,Unknown,Primary Savings,Yes,Essential,Freelance Client,15000.0,Rent transaction #2130,review,2024,12,Dec,Q4,Monday,False
TXN101494,2024-11-25,Income,Bonus,General,74155.8,Bank Transfer,Salary Account,No,N/A,Freelance Client,0.0,Bonus transaction #1494,one-time,2024,11,Nov,Q4,Monday,False
TXN102183,2025-12-21,Expense,Insurance,Health,4096.9,Net Banking,Salary Account,Yes,Essential,Unknown Merchant,2000.0,Insurance transaction #2183,None,2025,12,Dec,Q4,Sunday,False
TXN101266,2025-01-25,Expense,Insurance,Life,160.9,Unknown,Salary Account,Yes,Essential,Swiggy,2000.0,Insurance transaction #1266,None,2025,1,Jan,Q1,Saturday,False
TXN100068,2024-09-02,Expense,Food,Groceries,81535.26,Net Banking,Cash Wallet,No,Discretionary,Amazon,0.0,food transaction #68,review,2024,9,Sep,Q3,Monday,True
TXN101453,2024-07-08,Income,Salary,General,38746.75,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #1453,one-time,2024,7,Jul,Q3,Monday,False
TXN101076,2024-06-30,Expense,Utilities,Internet,784.68,Debit Card,Credit Card A/C,No,Essential,Freelance Client,3000.0,Utilities transaction #1076,review,2024,6,Jun,Q2,Sunday,False
TXN102272,2024-11-11,Income,Investment,General,43940.56,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Investment transaction #2272,None,2024,11,Nov,Q4,Monday,False
TXN101080,2024-11-26,Expense,Insurance,Health,112.79,Cash,Cash Wallet,Yes,Essential,Uber,2000.0,Insurance transaction #1080,None,2024,11,Nov,Q4,Tuesday,False
TXN101851,2025-08-07,Expense,Utilities,Water,4844.12,UPI,Credit Card A/C,Yes,Essential,Apollo Pharmacy,3000.0,Utilities transaction #1851,None,2025,8,Aug,Q3,Thursday,False
TXN102273,2024-11-18,Expense,Groceries,Groceries,6681.07,Net Banking,Cash Wallet,Yes,Essential,Swiggy,6000.0,Groceries transaction #2273,None,2024,11,Nov,Q4,Monday,False
TXN100477,2025-04-25,Expense,Entertainment,Movies,3956.99,Credit Card,Salary Account,Yes,Discretionary,BESCOM,2500.0,Entertainment transaction #477,None,2025,4,Apr,Q2,Friday,False
TXN102004,2024-06-19,Expense,Food,Dining Out,6887.48,Debit Card,Primary Savings,No,Discretionary,Zomato,0.0,food transaction #2004,None,2024,6,Jun,Q2,Wednesday,False
TXN102367,2024-01-26,Expense,Entertainment,Streaming,5538.52,Unknown,Credit Card A/C,No,Discretionary,Local Store,2500.0,Entertainment transaction #2367,None,2024,1,Jan,Q1,Friday,False
TXN102290,2025-06-13,Expense,Insurance,Vehicle,1804.33,Cash,Primary Savings,Yes,Essential,Zomato,2000.0,Insurance transaction #2290,None,2025,6,Jun,Q2,Friday,False
TXN102161,2025-06-12,Expense,Healthcare,Pharmacy,3102.4,Credit Card,Salary Account,Yes,Essential,Uber,3000.0,Healthcare transaction #2161,None,2025,6,Jun,Q2,Thursday,False
TXN101488,2024-04-05,Expense,Shopping,Home Goods,3285.05,UPI,Salary Account,Yes,Discretionary,Landlord,5000.0,Shopping transaction #1488,review,2024,4,Apr,Q2,Friday,False
TXN102471,2024-02-18,Expense,Transport,Fuel,2446.55,Debit Card,Cash Wallet,No,Discretionary,Local Store,4000.0,Transport transaction #2471,None,2024,2,Feb,Q1,Sunday,False
TXN100503,2024-04-28,Income,Salary,General,68093.66,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #503,one-time,2024,4,Apr,Q2,Sunday,False
TXN101751,2025-11-13,Income,Gift,General,80681.41,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Gift transaction #1751,None,2025,11,Nov,Q4,Thursday,False
TXN100360,2024-09-27,Income,Gift,General,79220.99,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Gift transaction #360,None,2024,9,Sep,Q3,Friday,False
TXN102394,2025-12-03,Expense,Rent,Housing,5441.72,UPI,Credit Card A/C,Yes,Essential,Amazon,15000.0,Rent transaction #2394,None,2025,12,Dec,Q4,Wednesday,False
TXN100341,2025-08-13,Expense,Transport,Public Transit,4176.84,Unknown,Primary Savings,No,Discretionary,Freelance Client,4000.0,Transport transaction #341,review,2025,8,Aug,Q3,Wednesday,False
TXN100199,2025-04-29,Expense,Transport,Cab,1197.6,Cash,Primary Savings,No,Discretionary,Local Store,4000.0,Transport transaction #199,None,2025,4,Apr,Q2,Tuesday,False
TXN100677,2025-07-29,Expense,Utilities,Water,6166.52,Net Banking,Credit Card A/C,Yes,Essential,Unknown Merchant,3000.0,Utilities transaction #677,None,2025,7,Jul,Q3,Tuesday,False
TXN101174,2024-07-05,Expense,Education,Courses,5460.57,UPI,Salary Account,No,Discretionary,Landlord,4000.0,Education transaction #1174,reimbursable,2024,7,Jul,Q3,Friday,False
TXN101236,2024-09-20,Expense,Entertainment,Events,6453.33,Credit Card,Primary Savings,No,Discretionary,Local Store,2500.0,Entertainment transaction #1236,None,2024,9,Sep,Q3,Friday,False
TXN100098,2025-12-07,Expense,Healthcare,Doctor Visit,6850.83,UPI,Credit Card A/C,No,Essential,Amazon,3000.0,Healthcare transaction #98,None,2025,12,Dec,Q4,Sunday,False
TXN100728,2025-06-13,Expense,Transport,Fuel,4781.64,UPI,Salary Account,Yes,Discretionary,Freelance Client,4000.0,Transport transaction #728,one-time,2025,6,Jun,Q2,Friday,False
TXN100280,2025-05-05,Income,Investment,General,46811.07,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Investment transaction #280,reimbursable,2025,5,May,Q2,Monday,False
TXN101004,2024-05-15,Expense,Utilities,Internet,730.02,Credit Card,Credit Card A/C,No,Essential,Employer,3000.0,Utilities transaction #1004,None,2024,5,May,Q2,Wednesday,False
TXN101268,2024-08-21,Expense,Groceries,Groceries,7581.28,Credit Card,Cash Wallet,Yes,Essential,Uber,6000.0,Groceries transaction #1268,None,2024,8,Aug,Q3,Wednesday,False
TXN101707,2025-02-09,Expense,Insurance,Life,6354.73,Credit Card,Cash Wallet,Yes,Essential,Apollo Pharmacy,2000.0,Insurance transaction #1707,reimbursable,2025,2,Feb,Q1,Sunday,False
TXN101207,2025-05-26,Income,Investment,General,48099.94,Bank Transfer,Salary Account,No,N/A,BESCOM,0.0,Investment transaction #1207,None,2025,5,May,Q2,Monday,False
TXN101102,2025-05-28,Expense,Groceries,Groceries,5441.76,Debit Card,Primary Savings,No,Essential,BESCOM,6000.0,Groceries transaction #1102,None,2025,5,May,Q2,Wednesday,False
TXN100874,2025-02-03,Expense,Uncategorized,General,3853.53,UPI,Primary Savings,No,Discretionary,Unknown Merchant,0.0,Misc transaction #874,None,2025,2,Feb,Q1,Monday,False
TXN100076,2024-07-27,Expense,Rent,Housing,5601.09,UPI,Primary Savings,Yes,Essential,Freelance Client,15000.0,Rent transaction #76,None,2024,7,Jul,Q3,Saturday,False
TXN101237,2025-02-15,Income,Investment,General,34567.06,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Investment transaction #1237,review,2025,2,Feb,Q1,Saturday,False
TXN100494,2025-09-16,Expense,Utilities,Electricity,51679.08,Unknown,Primary Savings,Yes,Essential,Employer,3000.0,Utilities transaction #494,None,2025,9,Sep,Q3,Tuesday,True
